period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
development,2.0,0.75,0.2,0.11022743671963048,301.5071674303827,787.9586305147734,0.0,0.982063543406512,1.0450852536878663,0.036558811407056094,-0.05924040766447302,788.0178709224379
development,2.0,0.75,0.4,6.051648566076515e-10,301.5071674303827,1671.436109786461,0.0,1.01032734271837,1.0450852536878663,2.0071325725527986e-10,-0.032672436311326436,1671.4687822227722
development,4.0,0.25,0.0,28.24322643886284,100.50238914345823,0.6215166922335097,0.0,1.7479615622796056,0.2819190930068818,28.102044816614402,1.5596196481624722,-0.9381029559289625
development,4.0,0.25,0.025,1.23696546846961e-09,100.50238914345823,78.11640150873545,0.0,1.8615139304019623,2.0150284178958717,1.2307821525555493e-09,-0.14430361824427482,78.26070512697973
development,4.0,0.25,0.05,1.1858657041835402e-09,100.50238914345823,188.8724738651,0.0,1.9637721709818643,2.015028417895884,1.1799378246529267e-09,-0.04818087209917867,188.9206547371992
development,4.0,0.25,0.1,1.213577005778002e-09,100.50238914345823,409.9578199013128,0.0,2.0068853468003747,2.015028417895888,1.2075106035994116e-09,-0.007654486829782678,409.9654743881426
development,4.0,0.25,0.2,1.2132951856328812e-09,100.50238914345823,851.6912264556802,0.0,2.0086629326208514,2.015028417895888,1.2072301922106648e-09,-0.005983556158534568,851.6972100118387
development,4.0,0.25,0.4,1.2132951856328812e-09,100.50238914345823,1735.0912264556803,0.0,2.0086629326208514,2.015028417895888,1.2072301922106648e-09,-0.005983556158534568,1735.0972100118388
development,4.0,0.5,0.0,60.56520309152579,201.00477828691646,3.572957023350222,0.0,1.495923124559304,0.5638381860137637,30.131225539859727,0.991579721856958,2.581377301493264
development,4.0,0.5,0.025,3.160298645291276,201.00477828691646,49.241841967766355,0.0,1.6135981553698824,2.0300557829351376,1.5722505067915504,-0.3914701699113398,49.63331213767769
development,4.0,0.5,0.05,1.104201446580683e-09,201.00477828691646,156.2328030170837,0.0,1.7230278608030358,2.0300568357918944,5.493408942769178e-10,-0.2886072364895271,156.52141025357324
